zhiwei_data,zhiwei_web,company_data,company_web,xinzhi1,address1,newtime1 
消防测试技术员,https://jobs.51job.com/shanghai-qpq/105897662.html?s=01&amp;t=0,擎扬包装科技（上海）有限公司,https://jobs.51job.com/all/co3930862.html,6-8千/月,上海-奉贤区,08-24
质量工程师,https://jobs.51job.com/shanghai-pdxq/105891927.html?s=01&amp;t=0,上海欧伊恩汽车零部件有限公司,https://jobs.51job.com/all/co2624002.html,4.5-5.5千/月,上海-松江区,08-24
质量管理专员,https://jobs.51job.com/shanghai-pdxq/105889964.html?s=01&amp;t=0,广州广电计量检测股份有限公司,https://jobs.51job.com/all/co4215767.html,20-35万/年,异地招聘,08-24
QA Technician （中智合同）,https://jobs.51job.com/shanghai-pdxq/105887456.html?s=01&amp;t=0,上海凌云工业科技有限公司,https://jobs.51job.com/all/co3382924.html,0.5-1万/月,上海,08-24
水质分析员/实验人员,https://jobs.51job.com/shanghai-sjq/105885596.html?s=01&amp;t=0,上海高分子功能材料研究所,https://jobs.51job.com/all/co2790455.html,3.8-6千/月,上海-浦东新区,08-24
ELP /Applications Engineer,https://jobs.51job.com/shanghai-pdxq/105874785.html?s=01&amp;t=0,上海长空机械有限公司,https://jobs.51job.com/all/co2502987.html,0.8-1万/月,上海-普陀区,08-24
质量体系专员,https://jobs.51job.com/shanghai-mhq/105864232.html?s=01&amp;t=0,星科金朋半导体（江阴）有限公司,https://jobs.51job.com/all/co535697.html,0.8-1.2万/月,异地招聘,08-24
品质管理QA助理（日语2级）应届生可应聘,https://jobs.51job.com/shanghai/105853110.html?s=01&amp;t=0,上海上药杏灵科技药业股份有限公司,https://jobs.51job.com/all/co4092847.html,6-8千/月,上海-青浦区,08-24
质检员,https://jobs.51job.com/shanghai-jsq/105839689.html?s=01&amp;t=0,上海斯特克沃森重工设备有限公司,https://jobs.51job.com/all/co2525227.html,6.5-8.9千/月,上海,08-24
稳定性测试员,https://jobs.51job.com/shanghai-qpq/105821857.html?s=01&amp;t=0,上海岱美汽车零部件有限公司,https://jobs.51job.com/all/co2547930.html,6-8千/月,上海-浦东新区,08-24
质量工程师QA/QC,https://jobs.51job.com/shanghai-mhq/105703884.html?s=01&amp;t=0,上海斯可络压缩机有限公司,https://jobs.51job.com/all/co230636.html,5-6千/月,上海-金山区,08-24
售后质量工程师,https://jobs.51job.com/shanghai-bsq/105701706.html?s=01&amp;t=0,上海世达机械工具厂有限公司,https://jobs.51job.com/all/co1818758.html,10-15万/年,上海-闵行区,08-24
质量经理,https://jobs.51job.com/shanghai-xhq/105476840.html?s=01&amp;t=0,上海晟事美安实业股份有限公司,https://jobs.51job.com/all/co4179859.html,5-7千/月,上海-奉贤区,08-24
iOS高级开发工程师,https://jobs.51job.com/shanghai-xhq/104831180.html?s=01&amp;t=0,特瑞堡工程织物（上海）有限公司,https://jobs.51job.com/all/co2801918.html,0.8-1万/月,上海-浦东新区,08-24
LED 产品测试员,https://jobs.51job.com/shanghai-pdxq/104795627.html?s=01&amp;t=0,上海惠亚电子有限公司,https://jobs.51job.com/all/co127061.html,3-4.5千/月,上海-嘉定区,08-24
质量工程师,https://jobs.51job.com/shanghai/104714124.html?s=01&amp;t=0,上海明波通信技术股份有限公司,https://jobs.51job.com/all/co256999.html,0.6-1万/月,上海-浦东新区,08-24
质检员,https://jobs.51job.com/shanghai-fxq/104711924.html?s=01&amp;t=0,赫斯可液压（上海）有限公司,https://jobs.51job.com/all/co145695.html,,上海,08-24
拼接屏/LED技术工程师,https://jobs.51job.com/shanghai-sjq/104388941.html?s=01&amp;t=0,上海众浩汽车配件有限公司,https://jobs.51job.com/all/co2498265.html,4.5-6千/月,上海-嘉定区,08-24
无损检测技术支持,https://jobs.51job.com/shanghai-hkq/103988507.html?s=01&amp;t=0,上海沪硕投资管理有限公司,https://jobs.51job.com/all/co4062293.html,1-1.5万/月,上海-青浦区,08-24
质量工程师,https://jobs.51job.com/shanghai/103780181.html?s=01&amp;t=0,吉博力（上海）投资管理有限公司,https://jobs.51job.com/all/co350105.html,13-24万/年,上海-嘉定区,08-24
质量工程师,https://jobs.51job.com/shanghai-sjq/103570613.html?s=01&amp;t=0,上海海韬机械有限公司,https://jobs.51job.com/all/co2866063.html,0.8-1万/月,上海,08-24
QA专员,https://jobs.51job.com/shanghai-pdxq/103560167.html?s=01&amp;t=0,上海海维工业控制有限公司,https://jobs.51job.com/all/co2503418.html,5-7千/月,上海-奉贤区,08-24
测试仪器助理工程师,https://jobs.51job.com/shanghai-pdxq/103528698.html?s=01&amp;t=0,上海真可行自动化设备有限公司,https://jobs.51job.com/all/co2971887.html,0.7-1.2万/月,上海-浦东新区,08-24
Java高级开发工程师,https://jobs.51job.com/shanghai-ptq/103359021.html?s=01&amp;t=0,游读会网络科技（上海）有限公司,https://jobs.51job.com/all/co3779348.html,2-2.5万/月,上海-杨浦区,08-24
品检主管,https://jobs.51job.com/shanghai-sjq/102856210.html?s=01&amp;t=0,上海和兴隆餐饮管理有限公司,https://jobs.51job.com/all/co2413159.html,3-4.5千/月,上海-松江区,08-24
模拟电路设计工程师,https://jobs.51job.com/shanghai-jaq/102661188.html?s=01&amp;t=0,日腾电脑配件（上海）有限公司,https://jobs.51job.com/all/co2393701.html,6-8千/月,上海-松江区,08-24
质量/研发工程师（医疗器械）,https://jobs.51job.com/shanghai-xhq/102339182.html?s=01&amp;t=0,上海紫江新材料科技有限公司,https://jobs.51job.com/all/co2815623.html,4.5-6千/月,上海-闵行区,08-24
婴儿质量控制検査員,https://jobs.51job.com/shanghai/102062774.html?s=01&amp;t=0,上海伊莱克斯实业有限公司,https://jobs.51job.com/all/co2928996.html,3-4.5千/月,上海-浦东新区,08-24
机器人系统工程师,https://jobs.51job.com/shanghai-mhq/101873586.html?s=01&amp;t=0,上海东方泵业（集团）有限公司,https://jobs.51job.com/all/co1125710.html,4.5-6千/月,上海-宝山区,08-24
质量持续改进工程师,https://jobs.51job.com/shanghai-xhq/101705989.html?s=01&amp;t=0,钰太芯微电子科技（上海）有限公司,https://jobs.51job.com/all/co3293715.html,2-2.5万/月,上海-浦东新区,08-24
Test engineer,https://jobs.51job.com/shanghai-sjq/101148702.html?s=01&amp;t=0,夏弗纳电磁兼容（上海）有限公司,https://jobs.51job.com/all/co137897.html,1.5-2万/月,上海-浦东新区,08-24
质量工程师,https://jobs.51job.com/shanghai/101098989.html?s=01&amp;t=0,博义医疗器材（上海）有限公司,https://jobs.51job.com/all/co3183263.html,4.5-6千/月,上海-松江区,08-24
质量工程师（应届毕业生）,https://jobs.51job.com/shanghai/101019095.html?s=01&amp;t=0,苹果采购运营管理(上海)有限公司,https://jobs.51job.com/all/co4343026.html,,上海,08-24
质量工程师,https://jobs.51job.com/shanghai-sjq/99807386.html?s=01&amp;t=0,"蒂森克虏伯普利斯坦汽车零部件（上海）有限公司ThyssenKrupp Presta Shanghai Co., Ltd.",http://thyssenkrupp.51job.com,1-1.5万/月,上海-浦东新区,08-24
质量检验工程师,https://jobs.51job.com/shanghai-jaq/98984263.html?s=01&amp;t=0,"上海蒂森克虏伯汇众汽车零部件有限公司ThyssenKrupp Presta HuiZhong Shanghai Co., Ltd.",http://thyssenkrupp.51job.com,,上海-浦东新区,08-24
质量工程师,https://jobs.51job.com/shanghai-qpq/97707387.html?s=01&amp;t=0,Volvo Car China 沃尔沃汽车中国,https://jobs.51job.com/all/co2570360.html,,上海,08-24
开发测试,https://jobs.51job.com/shanghai-jdq/97625130.html?s=01&amp;t=0,INDITEX办公室,http://inditex.51job.com,1.5千以下/月,上海-长宁区,08-24
品质工程师,https://jobs.51job.com/shanghai-jdq/94099412.html?s=01&amp;t=0,宏瑞电子科技（上海）有限公司,https://jobs.51job.com/all/co514266.html,4-6千/月,上海-闵行区,08-24
机械电器质量工程师,https://jobs.51job.com/shanghai-qpq/93954059.html?s=01&amp;t=0,大陆汽车电子（长春）有限公司,http://continental.51job.com/,,上海-杨浦区,08-24
资深QA,https://jobs.51job.com/shanghai/91507204.html?s=01&amp;t=0,大陆汽车系统（常熟）有限公司,http://continental.51job.com/,,异地招聘,08-24
纺织品实验室测试主管Lab test leader(工作地: 武汉),https://jobs.51job.com/wuhan/91432259.html?s=01&amp;t=0,上海康迪泰克管件有限公司,http://continental.51job.com/,,上海-松江区,08-24
质量工程师,https://jobs.51job.com/shanghai/87899892.html?s=01&amp;t=0,GE石油天然气集团,https://jobs.51job.com/all/co3309881.html,,上海,08-24
质量工程师,https://jobs.51job.com/shanghai-jdq/87103164.html?s=01&amp;t=0,GE交通运输集团,https://jobs.51job.com/all/co3309888.html,,上海,08-24
质量部实习生,https://jobs.51job.com/shanghai-qpq/85101707.html?s=01&amp;t=0,康明斯发动机（上海）贸易服务有限公司,https://jobs.51job.com/all/co317293.html,10-15万/年,上海-宝山区,08-24
质量工程师QC,https://jobs.51job.com/shanghai/84536793.html?s=01&amp;t=0,汇丰银行（中国）有限公司,https://jobs.51job.com/all/co150997.html,,上海,08-24
助理质量工程师,https://jobs.51job.com/shanghai-jsq/82657580.html?s=01&amp;t=0,强生（上海）医疗器材有限公司,https://jobs.51job.com/all/co3196217.html,1-1.5万/月,上海-徐汇区,08-24
品质工程师,https://jobs.51job.com/shanghai-fxq/82021516.html?s=01&amp;t=0,ABB高压电机有限公司,https://jobs.51job.com/all/co981767.html,1.5-2万/月,上海-闵行区,08-24
质量工程师,https://jobs.51job.com/shanghai-pdxq/81081074.html?s=01&amp;t=0,上海ABB工程有限公司,https://jobs.51job.com/all/co103082.html,,上海,08-24
机械电器质量工程师,https://jobs.51job.com/shanghai-qpq/93954059.html?s=01&amp;t=0,ABB（中国）有限公司,https://jobs.51job.com/all/co7638.html,1-1.5万/月,上海,08-24
资深QA,https://jobs.51job.com/shanghai/91507204.html?s=01&amp;t=0,圣戈班韩格拉斯世固锐特玻璃（上海）有限公司,https://jobs.51job.com/all/co1332754.html,,上海-闵行区,08-24
纺织品实验室测试主管Lab test leader(工作地: 武汉),https://jobs.51job.com/wuhan/91432259.html?s=01&amp;t=0,圣戈班高功能塑料（上海）有限公司,https://jobs.51job.com/all/co1437260.html,,上海,08-24
质量工程师,https://jobs.51job.com/shanghai/87899892.html?s=01&amp;t=0,圣戈班石膏建材（上海）有限公司,https://jobs.51job.com/all/co2003395.html,4.5-6千/月,上海-浦东新区,08-24
质量工程师,https://jobs.51job.com/shanghai-jdq/87103164.html?s=01&amp;t=0,上海诺基亚贝尔股份有限公司,https://jobs.51job.com/all/co521762.html,,上海,08-24
质量部实习生,https://jobs.51job.com/shanghai-qpq/85101707.html?s=01&amp;t=0,上海罗氏制药有限公司上海总部,http://roche.51job.com/,0.8-1万/月,上海-浦东新区,08-24
质量工程师QC,https://jobs.51job.com/shanghai/84536793.html?s=01&amp;t=0,罗氏诊断产品（上海）有限公司,http://roche.51job.com/,,上海,08-24
助理质量工程师,https://jobs.51job.com/shanghai-jsq/82657580.html?s=01&amp;t=0,上海超高环保科技股份有限公司,https://jobs.51job.com/all/co3530413.html,6-8千/月,上海-宝山区,08-24
品质工程师,https://jobs.51job.com/shanghai-fxq/82021516.html?s=01&amp;t=0,上海湿腾电器有限公司,https://jobs.51job.com/all/co3640739.html,0.9-1.2万/月,上海,08-24
质量工程师,https://jobs.51job.com/shanghai-pdxq/81081074.html?s=01&amp;t=0,杭州搏耐贸易有限公司,https://jobs.51job.com/all/co2634551.html,0.8-1.2万/月,异地招聘,08-24
电气工程师,https://jobs.51job.com/shanghai-jdq/79694903.html?s=01&amp;t=0,上海锦江国际电子商务有限公司,https://jobs.51job.com/all/co2524128.html,1.3-2.4万/月,上海-黄浦区,08-24
QA工程师,https://jobs.51job.com/shanghai/77717184.html?s=01&amp;t=0,上海正斯信息技术有限公司,https://jobs.51job.com/all/co4080627.html,0.6-1.2万/月,上海-徐汇区,08-24
测试员,https://jobs.51job.com/shanghai-jaq/77648530.html?s=01&amp;t=0,永璨（上海）贸易有限公司,https://jobs.51job.com/all/co2652234.html,4-5千/月,上海-闵行区,08-24
质量工程师,https://jobs.51job.com/shanghai-fxq/77188811.html?s=01&amp;t=0,上海博曦仪器科技有限公司,https://jobs.51job.com/all/co2502884.html,4.5-6千/月,上海-松江区,08-24
质检工程师/检验员,https://jobs.51job.com/shanghai-hkq/76658562.html?s=01&amp;t=0,尼普洛贸易（上海）有限公司,https://jobs.51job.com/all/co2054558.html,5-7千/月,上海,08-24
质量工程师,https://jobs.51job.com/taizhoue/72322907.html?s=01&amp;t=0,北京华欣物流有限公司,https://jobs.51job.com/all/co3544956.html,4.5-6千/月,上海-青浦区,08-24
射频电路设计工程师,https://jobs.51job.com/xiamen/71725190.html?s=01&amp;t=0,氪空间（北京）信息技术有限公司,https://jobs.51job.com/all/co4093782.html,1.5-2.5万/月,上海-黄浦区,08-24
Quality Engineer 质量工程师,https://jobs.51job.com/shanghai-jdq/70815260.html?s=01&amp;t=0,柏宜照明（上海）股份有限公司,https://jobs.51job.com/all/co3633114.html,4.5-6千/月,上海-青浦区,08-24
调试工程师,https://jobs.51job.com/shanghai-pdxq/66644912.html?s=01&amp;t=0,上海爱声生物医疗科技有限公司,https://jobs.51job.com/all/co3350569.html,0.7-1万/月,上海-浦东新区,08-24
质量工程师,https://jobs.51job.com/shanghai-jdq/59607922.html?s=01&amp;t=0,大昌华嘉商业（中国）有限公司 -  医药保健部,https://jobs.51job.com/all/co2725628.html,4.5-6千/月,上海-浦东新区,08-24
SE SQE 供应商质量工程师（面料）,https://jobs.51job.com/shanghai-pdxq/58519603.html?s=01&amp;t=0,上海勃林格殷格翰药业有限公司,https://jobs.51job.com/all/co3838.html,1.5千以下/月,上海-浦东新区,08-24
游戏测试,https://jobs.51job.com/shanghai-xhq/56861252.html?s=01&amp;t=0,上海缘脉环境科技有限公司,https://jobs.51job.com/all/co3719816.html,4-4.5千/月,上海-松江区,08-24
质量管理工程师/员,https://jobs.51job.com/shanghai-jsq/56778234.html?s=01&amp;t=0,National Instruments (美国国家仪器),https://jobs.51job.com/all/co108721.html,1.5-1.7万/月,上海-浦东新区,08-24
技术测试员,https://jobs.51job.com/shanghai-jdq/56309212.html?s=01&amp;t=0,上海生生物流有限公司,https://jobs.51job.com/all/co5061847.html,0.6-1万/月,上海-闵行区,08-24
ICT-应用工程师,https://jobs.51job.com/shanghai-cnq/48161910.html?s=01&amp;t=0,上海恒封密封制品有限公司,https://jobs.51job.com/all/co3392637.html,6-8千/月,上海,08-24
质量工程师（分公司琦冠）,https://jobs.51job.com/shanghai/97440423.html?s=01&amp;t=0,上海精珅新材料有限公司,https://jobs.51job.com/all/co2806079.html,4.5-6千/月,上海-金山区,08-24
QC检验员（hplc）,https://jobs.51job.com/shanghai-sjq/102956962.html?s=01&amp;t=0,佐颜佑色化妆品（上海）有限公司,https://jobs.51job.com/all/co4949237.html,6-8千/月,上海-青浦区,08-24
质量工程师,https://jobs.51job.com/shanghai/72120564.html?s=01&amp;t=0,上海乐枫生物科技有限公司,https://jobs.51job.com/all/co2015618.html,4.5-6千/月,上海-闵行区,08-24
品质担当,https://jobs.51job.com/shanghai-pdxq/49477041.html?s=01&amp;t=0,上海金亭汽车线束有限公司,https://jobs.51job.com/all/co271579.html,0.8-1.3万/月,上海-宝山区,08-24
安装调试工程师/售后服务工程师,https://jobs.51job.com/shanghai-fxq/104239862.html?s=01&amp;t=0,上海浪沙软件有限公司,https://jobs.51job.com/all/co222632.html,1.5-2.5万/月,上海-徐汇区,08-24
Quality Engineer,https://jobs.51job.com/shanghai-sjq/99407757.html?s=01&amp;t=0,上海源邮网络科技有限公司,https://jobs.51job.com/all/co3682940.html,1.5-2万/月,上海-徐汇区,08-24
竞技游戏测试员,https://jobs.51job.com/shanghai-xhq/100949154.html?s=01&amp;t=0,上海亮威照明科技股份有限公司,https://jobs.51job.com/all/co2959338.html,4.5-6千/月,上海-浦东新区,08-24
某500强医药公司招聘QC助理,https://jobs.51job.com/shanghai/103867153.html?s=01&amp;t=0,家利塑胶（上海）有限公司,https://jobs.51job.com/all/co2067327.html,6-8千/月,上海,08-24
高级软件测试(白盒方向),https://jobs.51job.com/shanghai-xhq/105662386.html?s=01&amp;t=0,上海展谐清洗设备有限公司,https://jobs.51job.com/all/co2742234.html,6-8千/月,上海-奉贤区,08-24
测试专员,https://jobs.51job.com/shanghai/97087272.html?s=01&amp;t=0,上海九畅智能科技有限公司,https://jobs.51job.com/all/co4046389.html,0.5-1万/月,上海-松江区,08-24
质量检查员（知名航空发动机）,https://jobs.51job.com/shanghai/104848214.html?s=01&amp;t=0,上海材料研究所,https://jobs.51job.com/all/co2866278.html,0.8-1.2万/月,上海-虹口区,08-24
QA计量和验证专员,https://jobs.51job.com/shanghai-pdxq/92268328.html?s=01&amp;t=0,Ames True Temper INC,https://jobs.51job.com/all/co282054.html,0.8-1万/月,上海,08-24
QC Planner,https://jobs.51job.com/shanghai-cnq/100877360.html?s=01&amp;t=0,洛森通风设备（上海）有限公司,https://jobs.51job.com/all/co1272874.html,0.5-1万/月,上海-松江区,08-24
Testing&amp; Qualification Engineer,https://jobs.51job.com/shanghai-sjq/103486128.html?s=01&amp;t=0,上海典范医疗科技有限公司,https://jobs.51job.com/all/co2839291.html,6-8千/月,上海-浦东新区,08-24
QM supervisor,https://jobs.51job.com/shanghai-pdxq/105303915.html?s=01&amp;t=0,美幸兴电子检测系统贸易（上海）有限公司,https://jobs.51job.com/all/co2494557.html,6-8千/月,上海-浦东新区,08-24
Lab Engineer,https://jobs.51job.com/shanghai/102173844.html?s=01&amp;t=0,上海蓝友信息科技有限公司,https://jobs.51job.com/all/co3386186.html,0.6-1万/月,上海-普陀区,08-24
质量工程师-玩具,https://jobs.51job.com/shanghai-xhq/99737627.html?s=01&amp;t=0,上海君驰实业发展有限公司,https://jobs.51job.com/all/co2564671.html,4.5-6千/月,上海-松江区,08-24
诚聘软件测试/经验不限,https://jobs.51job.com/shanghai-xhq/105564041.html?s=01&amp;t=0,上海图元软件技术有限公司,https://jobs.51job.com/all/co4240609.html,1.5-2万/月,上海-静安区,08-24
质量工程师,https://jobs.51job.com/shanghai-pdxq/99494331.html?s=01&amp;t=0,上海锦葵医疗器械有限公司,https://jobs.51job.com/all/co2715634.html,0.6-1.2万/月,上海-徐汇区,08-24
QE（质量工程师）,https://jobs.51job.com/shanghai-fxq/99243051.html?s=01&amp;t=0,艾帝爱妮（上海）商务信息咨询有限公司,https://jobs.51job.com/all/co3934183.html,7-8千/月,上海,08-24
功能测试（SaaS产品）,https://jobs.51job.com/shanghai/96005548.html?s=01&amp;t=0,上海非夕机器人科技有限公司,https://jobs.51job.com/all/co4671974.html,30-40万/年,上海-闵行区,08-24
三坐标测量工程师,https://jobs.51job.com/shanghai-mhq/89168769.html?s=01&amp;t=0,索诺瓦听力技术（上海）有限公司,https://jobs.51job.com/all/co1989658.html,1-1.5万/月,上海-徐汇区,08-24
化妆品护肤品QA质量检测师,https://jobs.51job.com/shanghai-mhq/103561968.html?s=01&amp;t=0,翰昂汽车零部件（上海）有限公司,https://jobs.51job.com/all/co4176839.html,0.8-1万/月,上海-松江区,08-24
品质管理担当(韩语),https://jobs.51job.com/shanghai-fxq/104942490.html?s=01&amp;t=0,上海歌地催化剂有限公司,https://jobs.51job.com/all/co2344354.html,5.5-7.5千/月,上海,08-24
大型电网 实验室设施装配测试员,https://jobs.51job.com/shanghai-mhq/105397895.html?s=01&amp;t=0,上海博泽汽车部件有限公司,https://jobs.51job.com/all/co2406628.html,8-10万/年,上海,08-24
测量工程师,https://jobs.51job.com/shanghai-qpq/91377955.html?s=01&amp;t=0,上海耐利制药设备工程有限公司,https://jobs.51job.com/all/co3457336.html,4-8千/月,上海-松江区,08-24
检测技术员/分析工程师（三得利集团分析技术公司）,https://jobs.51job.com/shanghai-pdxq/105729366.html?s=01&amp;t=0,奥创动力传动（深圳）有限公司上海分公司,https://jobs.51job.com/all/co2550725.html,0.8-1万/月,上海-静安区,08-24
IC测试应用工程师,https://jobs.51job.com/xian-ytq/104488031.html?s=01&amp;t=0,上海豫兴电子科技有限公司,https://jobs.51job.com/all/co4844569.html,0.8-1.2万/月,上海-青浦区,08-24
软件测试主管,https://jobs.51job.com/shanghai-cnq/70082137.html?s=01&amp;t=0,广州赛意信息科技股份有限公司,https://jobs.51job.com/all/co159304.html,1-1.5万/月,上海-嘉定区,08-24
生产品质专员,https://jobs.51job.com/shanghai-jsq/103843467.html?s=01&amp;t=0,优涂扣紧固件（上海）有限公司,https://jobs.51job.com/all/co203404.html,4.5-6千/月,上海-嘉定区,08-24
质检员,https://jobs.51job.com/shanghai-qpq/49047373.html?s=01&amp;t=0,特吕茨施勒纺织机械（上海）有限公司,https://jobs.51job.com/all/co152940.html,0.6-1.3万/月,上海-青浦区,08-24
Senior Game Tester 资深游戏测试员,https://jobs.51job.com/shanghai/90281199.html?s=01&amp;t=0,上海掌玩互娱网络科技股份有限公司,https://jobs.51job.com/all/co2509004.html,1.5-2万/月,上海,08-24
Hardgoods Inspector  杂货验货员,https://jobs.51job.com/shanghai-jaq/101399894.html?s=01&amp;t=0,法国迪卡侬体育用品公司,https://jobs.51job.com/all/co3357626.html,6-8千/月,异地招聘,08-24
质量工程师（QE）,https://jobs.51job.com/shanghai-fxq/102868528.html?s=01&amp;t=0,上海裕钦精密模具有限公司,https://jobs.51job.com/all/co3341493.html,0.6-1万/月,上海,08-24
现场质量工程师,https://jobs.51job.com/wuhu/101309326.html?s=01&amp;t=0,上海乾曜光学科技有限公司,https://jobs.51job.com/all/co3683938.html,6-8千/月,上海-嘉定区,08-24
质量工程师,https://jobs.51job.com/shanghai/104716915.html?s=01&amp;t=0,福维克制造有限公司,https://jobs.51job.com/all/co3831510.html,2-3千/月,上海-青浦区,08-24
QE质量工程师,https://jobs.51job.com/shanghai-pdxq/83221539.html?s=01&amp;t=0,尚鳌自动化工程（上海）有限公司,https://jobs.51job.com/all/co3582513.html,4-7千/月,上海,08-24
信号测试员,https://jobs.51job.com/shanghai-hkq/105325341.html?s=01&amp;t=0,上海梅克朗汽车镜有限公司,https://jobs.51job.com/all/co2713222.html,3.5-5千/月,上海-金山区,08-24
PSQA Auditor 质检员,https://jobs.51job.com/shanghai-xhq/72928634.html?s=01&amp;t=0,上海富伸光电有限公司,https://jobs.51job.com/all/co405402.html,4-5.5千/月,上海-奉贤区,08-24
质检员,https://jobs.51job.com/shanghai-qpq/90090703.html?s=01&amp;t=0,上海耀皮康桥汽车玻璃有限公司,https://jobs.51job.com/all/co147496.html,0.8-1万/月,上海-浦东新区,08-24
QA文件管理员,https://jobs.51job.com/shanghai-pdxq/104731210.html?s=01&amp;t=0,特吕茨施勒纺织机械（上海）有限公司,https://jobs.51job.com/all/co152940.html,0.6-1.3万/月,上海-青浦区,08-24
QA文件管理员,https://jobs.51job.com/shanghai-pdxq/104730985.html?s=01&amp;t=0,上海掌玩互娱网络科技股份有限公司,https://jobs.51job.com/all/co2509004.html,1.5-2万/月,上海,08-24
整车控制器工程师（安亭创新港）,https://jobs.51job.com/shanghai-jdq/101930177.html?s=01&amp;t=0,法国迪卡侬体育用品公司,https://jobs.51job.com/all/co3357626.html,6-8千/月,异地招聘,08-24
食品质量管理培训生-宝山智力产业园,https://jobs.51job.com/shanghai-bsq/104720038.html?s=01&amp;t=0,上海裕钦精密模具有限公司,https://jobs.51job.com/all/co3341493.html,0.6-1万/月,上海,08-24
实习销售工程师,https://jobs.51job.com/shanghai-pdxq/100335566.html?s=01&amp;t=0,上海乾曜光学科技有限公司,https://jobs.51job.com/all/co3683938.html,6-8千/月,上海-嘉定区,08-24
产品标准工程师,https://jobs.51job.com/shanghai-cnq/94228969.html?s=01&amp;t=0,福维克制造有限公司,https://jobs.51job.com/all/co3831510.html,2-3千/月,上海-青浦区,08-24
iOS开发工程师,https://jobs.51job.com/shanghai-cnq/102990802.html?s=01&amp;t=0,尚鳌自动化工程（上海）有限公司,https://jobs.51job.com/all/co3582513.html,4-7千/月,上海,08-24
Plant Quality Engineer,https://jobs.51job.com/shanghai/95127381.html?s=01&amp;t=0,上海梅克朗汽车镜有限公司,https://jobs.51job.com/all/co2713222.html,3.5-5千/月,上海-金山区,08-24
助理电子工程师/技术员,https://jobs.51job.com/shanghai-jdq/102646110.html?s=01&amp;t=0,上海富伸光电有限公司,https://jobs.51job.com/all/co405402.html,4-5.5千/月,上海-奉贤区,08-24
Senior Quality Engineer(资深质量工程师）,https://jobs.51job.com/shanghai-pdxq/73829903.html?s=01&amp;t=0,上海耀皮康桥汽车玻璃有限公司,https://jobs.51job.com/all/co147496.html,0.8-1万/月,上海-浦东新区,08-24
Senior Merchandise Quality Engineer,https://jobs.51job.com/shanghai/101403411.html?s=01&amp;t=0,上海敏玺自动化科技有限公司,https://jobs.51job.com/all/co3476292.html,0.4-2万/月,上海-嘉定区,08-24
质量工程师,https://jobs.51job.com/shanghai-fxq/93354717.html?s=01&amp;t=0,上海扬盛印务有限公司,https://jobs.51job.com/all/co2567440.html,7-8千/月,上海,08-24
生产测试员,https://jobs.51job.com/shanghai-pdxq/104707219.html?s=01&amp;t=0,上海洋铭数码科技有限公司,https://jobs.51job.com/all/co2595730.html,4.5-6千/月,上海-静安区,08-24
收样员,https://jobs.51job.com/shanghai-jaq/98199546.html?s=01&amp;t=0,佳睦拉索（上海）有限公司,https://jobs.51job.com/all/co3237176.html,0.8-1.3万/月,上海-奉贤区,08-24
质检员,https://jobs.51job.com/shanghai-mhq/88807308.html?s=01&amp;t=0,华译（上海）国际贸易有限公司,https://jobs.51job.com/all/co3738695.html,6-8千/月,上海-虹口区,08-24
车辆技术性能工程师,https://jobs.51job.com/shanghai-pdxq/105453667.html?s=01&amp;t=0,浙江银轮机械股份有限公司,https://jobs.51job.com/all/co2878063.html,4-8千/月,异地招聘,08-24
高级QA专员,https://jobs.51job.com/shanghai/99361855.html?s=01&amp;t=0,厦门科塔电子有限公司,https://jobs.51job.com/all/co3604647.html,0.7-1万/月,异地招聘,08-24
Java后端开发工程师,https://jobs.51job.com/shanghai-jdq/100446439.html?s=01&amp;t=0,西尔勒变速器系统（上海）有限公司,https://jobs.51job.com/all/co2589359.html,6-8千/月,上海-嘉定区,08-24
CP质量技术员,https://jobs.51job.com/shanghai/103843730.html?s=01&amp;t=0,上海毅昊自动化有限公司,https://jobs.51job.com/all/co2679051.html,6-8千/月,上海-浦东新区,08-24
电子调试工程师,https://jobs.51job.com/shanghai-pdxq/100785884.html?s=01&amp;t=0,上海鹰击汽车部件有限公司,https://jobs.51job.com/all/co2663620.html,6-8千/月,上海-嘉定区,08-24
QC工程师/品质/质量工程师（浦东、五险二金、急招）,https://jobs.51job.com/shanghai-pdxq/93311078.html?s=01&amp;t=0,狮迈（上海）贸易有限公司,https://jobs.51job.com/all/co2424620.html,,上海-浦东新区,08-24
QC工程师 QC Engineer,https://jobs.51job.com/shanghai/90158376.html?s=01&amp;t=0,绩思思信息技术（上海）有限公司,https://jobs.51job.com/all/co402430.html,3-4.5千/月,上海-徐汇区,08-24
检验员,https://jobs.51job.com/shanghai/52545853.html?s=01&amp;t=0,上海魁固塑胶制品有限公司,https://jobs.51job.com/all/co2924864.html,4.5-8千/月,上海-金山区,08-24
iOS开发工程师,https://jobs.51job.com/shanghai-xhq/105565664.html?s=01&amp;t=0,上海鸿元展印有限公司,https://jobs.51job.com/all/co2313535.html,3-4.5千/月,上海-嘉定区,08-24
品质管理员,https://jobs.51job.com/shaoxing/102705959.html?s=01&amp;t=0,易力联测电子科技（上海）有限公司,https://jobs.51job.com/all/co421762.html,0.8-1万/月,上海-长宁区,08-24
